sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,delivery_time,description,enable_googlecheckout,gallery,gender,geschmacksrichtugen,gift_message_available,gross_weight,has_options,image,image_label,liters,material,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,model,msrp,msrp_display_actual_price_type,msrp_enabled,name,net_weight,news_from_date,news_to_date,options_container,page_layout,price,processor,ram_size,required_options,response_time,room,screensize,shape,shirt_size,shoe_size,shoe_type,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled,_custom_option_store,_custom_option_type,_custom_option_title,_custom_option_is_required,_custom_option_price,_custom_option_sku,_custom_option_max_characters,_custom_option_sort_order,_custom_option_row_title,_custom_option_row_price,_custom_option_row_sku,_custom_option_row_sort,_super_products_sku,_super_attribute_code,_super_attribute_option,_super_attribute_price_corr
20082,,Default,simple,,,base,,"2013-10-01 18:22:32",,,,,"4 Tage","<div class=""std"">Zwischen d&uuml;nnen Biskuitlagen kommt abwechselnd eine feine Schoko- und Erdbeercremef&uuml;llung.  &Uuml;berzogen wird die Torte mit rotem Marzipan.  In der Mitte wird  die Torte geschm&uuml;ckt mit einem Hello Kitty Aufleger oder einem Spiderman.</div>",1,,,,,1150,0,/h/e/hello_kitty_1_.jpg,"Kindergeburtstagstorte rund",,,,"Kindergeburtstagstorte rund, Produkte, Foto & Bilder Torten","Kindergeburtstagstorte rund, Produkte, Foto & Bilder Torten","Kindergeburtstagstorte rund",,,,"Use config","Use config","Kindergeburtstagstorte rund",800,,,"Block after Info Column",,23.9000,,,0,,,,,,,,"<p>20 cm &Oslash; 800g<br /> F&uuml;r jeden Hello-Kitty oder Spiderman-Fan<br /> ohne Alkohol</p>",/h/e/hello_kitty_1_.jpg,"Kindergeburtstagstorte rund",,,,1,2,/h/e/hello_kitty_1_.jpg,"Kindergeburtstagstorte rund","2013-10-01 18:22:32",kindergeburtstagstorte-rund,kindergeburtstagstorte-rund.html,4,1150.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/h/e/hello_kitty_1_.jpg,"Kindergeburtstagstorte rund",1,0,,,,,,,,,,,,,,,,
20081,,Default,simple,,,base,,"2013-10-01 18:23:57",,,,,"4 Tage","<div class=""std"">Der saftige Schokoladenbiskuit wird gef&uuml;llt mit einer Schokoladencreme u. Aprikosenmarmelade.  Die Umrandung der Torte wird mit Nougat eingestrichen und mit Marzipan &uuml;berzogen. Ein wundersch&ouml;nes Rosen-Esspapierdekor  in der Gr&ouml;&szlig;e 24/16 cm runden die Tortenkreation ab. Selbstverst&auml;ndlich k&ouml;nnen Sie auch ein eigens Motiv f&uuml;r die Dekoration nehmen. Diese Torte k&ouml;nnen Sie auch als unsere feine Nusstorte bestellen.</div>",1,,,,,2350,0,/v/i/viereckige_geburtstagstorte_1_.jpg,"Viereckige Geburtstagtorte mit Sacherfüllung",,,,"Viereckige Geburtstagtorte mit Sacherfüllung - NEU, Produkte, Foto & Bilder Torten","Viereckige Geburtstagtorte mit Sacherfüllung - NEU, Produkte, Foto & Bilder Torten","Viereckige Geburtstagtorte mit Sacherfüllung - NEU",,,,"Use config","Use config","Viereckige Geburtstagtorte mit Sacher od.Nussgeschmack - NEU",2000,,,"Block after Info Column",,45.0000,,,0,,,,,,,,"<p>ca 20/29 cm 2000g Netto<br /> Eine Gaumenfreude f&uuml;r das Geburtstagkind<br /> ohne Alkohol</p>",/v/i/viereckige_geburtstagstorte_1_.jpg,"Viereckige Geburtstagtorte mit Sacherfüllung",,,,1,2,/v/i/viereckige_geburtstagstorte_1_.jpg,"Viereckige Geburtstagtorte mit Sacherfüllung","2013-10-01 18:23:57",viereckige-geburtstagtorte-mit-sacher-od-nussgeschmack-neu,viereckige-geburtstagtorte-mit-sacher-od-nussgeschmack-neu.html,4,2350.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/v/i/viereckige_geburtstagstorte_1_.jpg,"Viereckige Geburtstagtorte mit Sacherfüllung",1,0,,,,,,,,,,,,,,,,
20080,,Default,simple,,,base,,"2013-10-01 18:25:14",,,,,"4 Tage","<div class=""std"">Zwischen d&uuml;nnen Biskuitlagen kommt abwechselnd eine feine Schoko- und Erdbeercremef&uuml;llung.  &Uuml;berzogen wird die Torte mit braunem Marzipan.  In der Mitte wird  die Torte geschm&uuml;ckt mit einem Winnie Puuh-Esspapier-Aufleger</div>",1,,,,,1150,0,/w/i/winni_puh_torte.jpg,"Kindergeburtstagstorte rund",,,,"Kindergeburtstagstorte rund - NEU, Produkte, Foto & Bilder Torten","Kindergeburtstagstorte rund - NEU, Produkte, Foto & Bilder Torten","Kindergeburtstagstorte rund - NEU",,,,"Use config","Use config","Kindergeburtstagstorte rund - NEU",800,,,"Block after Info Column",,23.9000,,,0,,,,,,,,"<p>20 cm &Oslash; 800g<br /> Endlich Geburtstag<br /> ohne Alkohol</p>",/w/i/winni_puh_torte.jpg,"Kindergeburtstagstorte rund",,,,1,2,/w/i/winni_puh_torte.jpg,"Kindergeburtstagstorte rund","2013-10-01 18:25:14",kindergeburtstagstorte-rund-neu,kindergeburtstagstorte-rund-neu-332.html,4,1150.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/w/i/winni_puh_torte.jpg,"Kindergeburtstagstorte rund",1,0,,,,,,,,,,,,,,,,
20127,,Default,simple,,,base,,"2013-10-01 18:26:34",,,,,"2-3 Tage","<div class=""std"">Ein ausgefallenes Geschenk f&uuml;r Ihre/n Liebste/n, die Sie auf  eine ganz pers&ouml;nliche Art &uuml;berraschen wollen. Hinter den s&uuml;&szlig;en Gr&uuml;&szlig;en  steckt eine Torte aus saftigem Marzipan-Biskuit, der mit einer  Kirschwassercreme gef&uuml;llt ist und mit wei&szlig;er Schokolade &uuml;berzogen wird.  Der Text kann ver&auml;ndert werden.</div>",1,,,,,1350,0,/v/a/valentinstagtorte.jpg,Valentinstorte,,,,"Valentinstorte, Produkte, Valentinstag & Muttertag","Valentinstorte, Produkte, Valentinstag & Muttertag",Valentinstorte,,,,"Use config","Use config",Valentinstorte,1000,,,"Block after Info Column",,29.0000,,,0,,,,,,,,"<p>18 x 18&nbsp;cm 1000 g Diese Torte ist immer f&uuml;r eine &Uuml;berraschung angemessen<br />mit Alkohol</p>",/v/a/valentinstagtorte.jpg,Valentinstorte,,,,1,2,/v/a/valentinstagtorte.jpg,Valentinstorte,"2013-10-01 18:26:34",valentinstorte,valentinstorte.html,4,1350.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/v/a/valentinstagtorte.jpg,Valentinstorte,1,0,,,,,,,,,,,,,,,,
20128-2,,Default,simple,,,base,,"2013-10-01 18:27:38",,,,,"2-3 Tage","<div class=""std"">Tortentelegramm mit Muttertagsmotiv 2 Ein ausgefallenes Geschenk  f&uuml;r die liebe Mutter, die Sie auf eine ganz pers&ouml;nliche Art &uuml;berraschen  wollen.Hinter den s&uuml;&szlig;en Muttertagsgr&uuml;&szlig;en steckt eine Torte aus saftigem  Marzipan-Biskuit, der mit einer Kirschwassercreme gef&uuml;llt ist und mit  wei&szlig;er Schokolade &uuml;berzogen wird.</div>",1,,,,,1350,0,/m/u/muttertagstelegrammherz_2_jpg.jpg,"Muttertagstorte Motiv 2",,,,"Muttertagstorte Motiv 2, Produkte, Valentinstag & Muttertag","Muttertagstorte Motiv 2, Produkte, Valentinstag & Muttertag","Muttertagstorte Motiv 2",,,,"Use config","Use config","Muttertagstorte Motiv 2",1000,,,"Block after Info Column",,29.0000,,,0,,,,,,,,"<p>18 x 18&nbsp;cm 1000 g <br />Eine &Uuml;berraschung f&uuml;r die Mama zum Muttertag<br />mit Alkohol</p>",/m/u/muttertagstelegrammherz_2_jpg.jpg,"Muttertagstorte Motiv 2",,,,1,2,/m/u/muttertagstelegrammherz_2_jpg.jpg,"Muttertagstorte Motiv 2","2013-10-01 18:27:38",muttertagstorte-motiv-2,muttertagstorte-motiv-2.html,4,1350.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/m/u/muttertagstelegrammherz_2_jpg.jpg,"Muttertagstorte Motiv 2",1,0,,,,,,,,,,,,,,,,
20128-1,,Default,simple,,,base,,"2013-10-01 18:28:47",,,,,"2-3 Tage","<div class=""std"">Ein ausgefallenes Geschenk f&uuml;r die liebe Mutter, die Sie auf  eine ganz pers&ouml;nliche Art &uuml;berraschen wollen.Hinter den s&uuml;&szlig;en  Muttertagsgr&uuml;&szlig;e steckt eine Torte aus saftigem Marzipan-Biskuit, der mit  einer Kirschwassercreme gef&uuml;llt ist und mit wei&szlig;er Schokolade &uuml;berzogen  wird. Der Text kann selbstverst&auml;ndlich ge&auml;ndert werden.</div>",1,,,,,1350,0,/m/u/muttertagstelegramm_3_jpg_1_.jpg,"Muttertagstorte Motiv 1",,,,"Muttertagstorte Motiv 1, Produkte, Valentinstag & Muttertag","Muttertagstorte Motiv 1, Produkte, Valentinstag & Muttertag","Muttertagstorte Motiv 1",,,,"Use config","Use config","Muttertagstorte Motiv 1",1000,,,"Block after Info Column",,29.0000,,,0,,,,,,,,"<p>18 x 18&nbsp; cm 1000 g <br />Eine &Uuml;berraschung f&uuml;r die liebe Mama....<br />mit Alkohol</p>",/m/u/muttertagstelegramm_3_jpg_1_.jpg,"Muttertagstorte Motiv 1",,,,1,2,/m/u/muttertagstelegramm_3_jpg_1_.jpg,"Muttertagstorte Motiv 1","2013-10-01 18:28:47",muttertagstorte-motiv-1,muttertagstorte-motiv-1.html,4,1350.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/m/u/muttertagstelegramm_3_jpg_1_.jpg,"Muttertagstorte Motiv 1",1,0,,,,,,,,,,,,,,,,
20002,,Default,simple,Torten,"Root Catalog",base,,"2013-10-01 18:29:51",,,,,"2-3 Tage","<div class=""std"">Diese Torte besteht aus einem saftigen Schokoladenbiskuit,  gef&uuml;llt mit einer fein-fruchtigen Erdbeercreme. Eingeschlagen wird diese  Torte mit Marzipan. Ein sch&ouml;nes Muttertagsherz-Embleme bzw. zwei  Marzipanr&ouml;schen runden die Kreation ab.</div>",1,,,,,1750,0,/m/u/muttertagstorte_.jpg,"Muttertagstorte mit Röschen",,,,"Muttertagstorte mit Röschen, Produkte, Valentinstag & Muttertag","Muttertagstorte mit Röschen, Produkte, Valentinstag & Muttertag","Muttertagstorte mit Röschen",,,,"Use config","Use config","Muttertagstorte mit Röschen",1400,,,"Block after Info Column",,29.0000,,,0,,,,,,,,"<p>28 cm &Oslash; 1400g Netto<br /> Auch eine sch&ouml;ne Variante f&uuml;r den Muttertag<br /> ohne Alkohol</p>",/m/u/muttertagstorte_.jpg,"Muttertagstorte mit Röschen",,,,1,2,/m/u/muttertagstorte_.jpg,"Muttertagstorte mit Röschen","2014-10-08 14:59:59",muttertagstorte-mit-roeschen,muttertagstorte-mit-roeschen.html,4,1750.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/m/u/muttertagstorte_.jpg,"Muttertagstorte mit Röschen",1,0,,,,,,,,,,,,,,,,
20093,,Default,simple,,,base,,"2013-10-01 18:31:07",,,,,"4 Tage","<div class=""std"">Ein lockerer Biskuit wird mit einer leichten Vanille;- oder  Erdbeercreme 2mal gef&uuml;llt und mit gelben Marzipan eingedeckt. Ein  Muttertagsaufleger und 9 kleine Marzipanherzchen vervollst&auml;ndigen die  Torte.</div>",1,,,,,1350,0,/m/u/muttertagsherz_5__1.jpg,"Muttertagsherz Neu",,,,"Muttertagsherz Neu, Produkte, Valentinstag & Muttertag","Muttertagsherz Neu, Produkte, Valentinstag & Muttertag","Muttertagsherz Neu",,,,"Use config","Use config","Muttertagsherz Neu",1000,,,"Block after Info Column",,22.5000,,,0,,,,,,,,"<p>1000g Netto<br /> Eine &Uuml;berraschung f&uuml;r die Mutti</p>",/m/u/muttertagsherz_5__1.jpg,"Muttertagsherz Neu",,,,1,2,/m/u/muttertagsherz_5__1.jpg,"Muttertagsherz Neu","2013-10-01 18:31:19",muttertagsherz-neu,muttertagsherz-neu.html,4,1350.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/m/u/muttertagsherz_5__1.jpg,"Muttertagsherz Neu",1,0,,,,,,,,,,,,,,,,
20129,,Default,simple,,,base,,"2013-10-01 19:00:07",,,,,"2-3 Tage","<div class=""std"">Zu Weihnachten eine s&uuml;&szlig;e &Uuml;berraschung. Eine Torte aus saftigem  Marzipan-Biskuit, gef&uuml;llt mit Kirschwassercreme und mit wei&szlig;er  Schokolade &uuml;berzogen.</div>",1,,,,,1350,0,/w/e/weihnachtstelegramm_.jpg,Weihnachtstelegramm,,,,"Weihnachtstelegramm, Produkte, Telegrammtorte","Weihnachtstelegramm, Produkte, Telegrammtorte",Weihnachtstelegramm,,,,"Use config","Use config",Weihnachtstelegramm,1000,,,"Block after Info Column",,26.0000,,,0,,,,,,,,"<p>18 x 18 x 5 cm 1000g Netto<br /> Von drauss vom Walde........<br /> mit Alkohol</p>",/w/e/weihnachtstelegramm_.jpg,Weihnachtstelegramm,"2013-10-01 00:00:00",24.5000,,1,2,/w/e/weihnachtstelegramm_.jpg,Weihnachtstelegramm,"2013-10-01 19:00:07",weihnachtstelegramm,weihnachtstelegramm.html,4,1350.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/w/e/weihnachtstelegramm_.jpg,Weihnachtstelegramm,1,0,,,,,,,,,,,,,,,,
20126,,Default,simple,,,base,,"2013-10-01 19:01:56",,,,,"2-3 Tage","<div class=""std"">Ein ausgefallenes Geschenk f&uuml;r jeden Anlass. Sie k&ouml;nnen Ihren  Text (max. 9 W&ouml;rter) eingeben. Diese Botschaft wird dann von uns auf  Esspapier ausgedruckt. Hinter den s&uuml;&szlig;en Gr&uuml;&szlig;en steckt eine Torte aus  saftigem Marzipan-Biskuit, der mit einer Kirschwassercreme gef&uuml;llt ist  und mit wei&szlig;er Schokolade &uuml;berzogen wird.</div>",1,,,,,1350,0,/t/e/telegrammtorte.jpg,"Strohauer`s Tortentelegramm",,,,"Strohauer`s Tortentelegramm, Produkte, Telegrammtorte","Strohauer`s Tortentelegramm, Produkte, Telegrammtorte","Strohauer`s Tortentelegramm",,,,"Use config","Use config","Strohauer`s Telegrammtorte ©",1000,,,"Block after Info Column",,27.0000,,,0,,,,,,,,"<p>18 x 18&nbsp;cm 1000 g <br />M&ouml;chten Sie jemand &Uuml;berraschen?...<br />mit Alkohol</p>",/t/e/telegrammtorte.jpg,"Strohauer`s Tortentelegramm",,,,1,2,/t/e/telegrammtorte.jpg,"Strohauer`s Tortentelegramm","2013-10-01 19:01:56",strohauer-s-telegrammtorte-c,strohauer-s-telegrammtorte-c.html,4,1350.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/t/e/telegrammtorte.jpg,"Strohauer`s Tortentelegramm",1,0,,,,,,,,,,,,,,,,
20049,,Default,simple,,,base,,"2013-10-01 19:05:01",,,,,"2-3 Tage","<p>Diese Baumkuchenspezialit&auml;ten werden wie vor 500 Jahren Schicht f&uuml;r  Schicht &uuml;ber offenem Feuer gebacken. Diese aufwendige Zubereitung  garantiert h&ouml;chste Qualit&auml;t. Nach dem Backen wird der zarte Baumkuchen  mit  Edelzartbitterschokolade &uuml;bergossen.</p>",1,,,,,1850,0,/b/a/baumkuchen_dunkel_1.jpg,"Schoko Baumkuchen 1500 g",,,,"Schoko Baumkuchen 1500 g, Produkte, Kuchen & Torten, Traditionelle Kuchen & Torten","Schoko Baumkuchen 1500 g, Produkte, Kuchen & Torten, Traditionelle Kuchen & Torten","Schoko Baumkuchen 1500 g",,,,"Use config","Use config","Schoko Baumkuchen 1500 g",1500,,,"Block after Info Column",,39.0000,,,0,,,,,,,,"<p>H&ouml;he 34 cm 1500g Netto<br /> Diese Baumkuchenspezialit&auml;ten werden wie vor 500 Jahren Schicht f&uuml;r Schicht &uuml;ber offenem Feuer gebacken</p>",/b/a/baumkuchen_dunkel_1.jpg,"Schoko Baumkuchen 1500 g",,,,1,2,/b/a/baumkuchen_dunkel_1.jpg,"Schoko Baumkuchen 1500 g","2013-10-01 19:05:01",schoko-baumkuchen-1500-g,schoko-baumkuchen-1500-g.html,4,1850.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/b/a/baumkuchen_1500g_2_1.jpg,"Schoko Baumkuchen 1500 g",1,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,/b/a/baumkuchen_dunkel_1.jpg,"Schoko Baumkuchen 1500 g",2,0,,,,,,,,,,,,,,,,
20016,,Default,simple,Torten,"Root Catalog",base,,"2013-10-01 19:07:50",,,,,"2-3 Tage","<p>Diese Baumkuchenspezialit&auml;ten werden wie vor 500 Jahren Schicht f&uuml;r  Schicht &uuml;ber offenem Feuer gebacken. Diese aufwendige Zubereitung  garantiert h&ouml;chste Qualit&auml;t. Nach dem Backen wird der zarte Baumkuchen  mit Fondant &uuml;bergossen.</p>",1,,,,,1850,1,/b/a/baumkuchen_hell_1.jpg,"Orangen Fondant Baumkuchen 1500 g",,,,"Orangen Fondant Baumkuchen 1500 g, Produkte, Kuchen & Torten, Traditionelle Kuchen & Torten","Orangen Fondant Baumkuchen 1500 g, Produkte, Kuchen & Torten, Traditionelle Kuchen & Torten","Orangen Fondant Baumkuchen 1500 g",,,,"Use config","Use config","Orangen Fondant Baumkuchen 1500 g",1500,,,"Block after Info Column",,39.0000,,,1,,,,,,,,"<p>H&ouml;he 34 cm 1500g Netto<br /> Eine zarte Spezialit&auml;t wie vor 500 Jahren</p>",/b/a/baumkuchen_hell_1.jpg,"Orangen Fondant Baumkuchen 1500 g",,,,1,2,/b/a/baumkuchen_hell_1.jpg,"Orangen Fondant Baumkuchen 1500 g","2014-10-08 15:26:50",orangen-fondant-baumkuchen-1500-g,orangen-fondant-baumkuchen-1500-g.html,4,1850.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/b/a/baumkuchen_1500g_2.jpg,"Orangen Fondant Baumkuchen 1500 g",1,0,,drop_down,Größe,1,,,,0,"1500 g",39.0000,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,/b/a/baumkuchen_hell_1.jpg,"Orangen Fondant Baumkuchen 1500 g",2,0,,,,,,,,,"800 g",20.0000,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,german,,,,,,,,"800 g",,,,,,,
20107,,Default,simple,,,base,,"2013-10-01 19:11:26",,,,,"2-3 Tage","<p>Die richtige Grundlage f&uuml;r frisches, tiefgek&uuml;hltes oder eingemachtes  Obst. Aus feinstem Biskuit mit einem hauchd&uuml;nnen M&uuml;rbteigboden,  eingestrichen mit lockerer Creme, der Rand dicht mit frisch ger&ouml;steten  Mandelbl&auml;ttchen eingeh&uuml;llt. Legen Sie sich diese Tortenb&ouml;den auf Vorrat an- und Sie haben im Nu die  herrlichsten Obsttorten f&uuml;r Ihre Lieben.</p>",1,,,,,1550,0,/d/r/drei_tortenb_den_20107.jpg,"Dreier Paket ""Tortenböden""",,,,"Dreier Paket ""Tortenböden"", Produkte, Kuchen & Torten, Traditionelle Kuchen & Torten","Dreier Paket ""Tortenböden"", Produkte, Kuchen & Torten, Traditionelle Kuchen & Torten","Dreier Paket ""Tortenböden""",,,,"Use config","Use config","Dreier Paket ""Tortenböden""",1200,,,"Block after Info Column",,18.0000,,,0,,,,,,,,"<p>28 cm &Oslash; je 400g Netto<br /> Im handumdrehen einen herrlichen Obstkuchen.</p>",/d/r/drei_tortenb_den_20107.jpg,"Dreier Paket ""Tortenböden""",,,,1,2,/d/r/drei_tortenb_den_20107.jpg,"Dreier Paket ""Tortenböden""","2013-10-01 19:11:26",dreier-paket-tortenboeden,dreier-paket-tortenboeden.html,4,1550.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/d/r/drei_tortenb_den_20107.jpg,"Dreier Paket ""Tortenböden""",1,0,,,,,,,,,,,,,,,,
20014,,Default,simple,Torten,"Root Catalog",base,,"2013-10-01 19:13:03",,,,,"2-3 Tage","<p>Aus frischem Odenw&auml;lder Quark, Eiern und frischem Rahm gelingt diese  Spezialit&auml;t so saftig feucht, locker und delikat, wie  zu Omas Zeiten.  Der Boden ist ein zarter, d&uuml;nn ausgerollter Hefem&uuml;rbeteig. Genie&szlig;en Sie den Kuchen leicht erw&auml;rmt und bieten Sie frisch  geschlagene, k&uuml;hle Sahne dazu an.</p>",1,,,,,2200,0,/r/a/rahm-k_se-kuchen_1__1.jpg,"Rahm Käsekuchen",,,,"Rahm Käsekuchen NEU, Produkte, Kuchen & Torten, Traditionelle Kuchen & Torten","Rahm Käsekuchen NEU, Produkte, Kuchen & Torten, Traditionelle Kuchen & Torten","Rahm Käsekuchen NEU",,,,"Use config","Use config","Rahm Käsekuchen NEU",1850,,,"Block after Info Column",,23.5000,,,0,,,,,,,,"<p>26 cm &Oslash; 1850 g Netto<br />Leicht warm genie&szlig;en;- Ein Gaumenschmaus</p>",/r/a/rahm-k_se-kuchen_1__1.jpg,"Rahm Käsekuchen","2013-10-01 00:00:00",20.0000,,1,2,/r/a/rahm-k_se-kuchen_1__1.jpg,"Rahm Käsekuchen","2014-10-08 15:44:03",rahm-kaesekuchen-neu,rahm-kaesekuchen-neu.html,4,2200.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/r/a/rahm-k_se-kuchen__2_.jpg,"Rahm Käsekuchen",1,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,/r/a/rahm-k_se-kuchen_1__1.jpg,"Rahm Käsekuchen",2,0,,,,,,,,,,,,,,,,
20010,,Default,simple,Torten,"Root Catalog",base,,"2013-10-01 19:14:20",,,,,"2-3 Tage","<p>Saftige, aromatisch gew&uuml;rzte und exquisit gef&uuml;llte Nusstorte mit vielen  frisch gemahlenen Haseln&uuml;ssen. Gef&uuml;llt wird die klassische Nusstorte mit  Kirschlik&ouml;r-Patisseriecreme und &uuml;berzogen mit feiner  Zartbitterschokolade.</p>",1,,,,,1750,0,/n/u/nusstorte_1_.jpg,"Strohauer`s Nußtorte",,,,"Strohauer`s Nußtorte, Produkte, Kuchen & Torten, Traditionelle Kuchen & Torten","Strohauer`s Nußtorte, Produkte, Kuchen & Torten, Traditionelle Kuchen & Torten","Strohauer`s Nußtorte",,,,"Use config","Use config","Strohauer`s Nußtorte",1400,,,"Block after Info Column",,25.0000,,,0,,,,,,,,"<p>26 cm &Oslash; 1400 g Netto<br />Eine klassische Nu&szlig;torte mit Kirschlik&ouml;r-Patisseriecreme gef&uuml;llt....<br />mit Alkohol</p>",/n/u/nusstorte_1_.jpg,"Strohauer`s Nußtorte",,,,1,2,/n/u/nusstorte_1_.jpg,"Strohauer`s Nußtorte","2014-10-08 15:14:34",strohauer-s-nusstorte,strohauer-s-nusstorte.html,4,1750.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/n/u/nusstorte_1_.jpg,"Strohauer`s Nußtorte",1,0,,,,,,,,,,,,,,,,
20070,,Default,simple,,,base,,"2013-10-01 19:15:34",,,,,"2-3 Tage","<p>Mandel-, Nuss- und Sacherb&ouml;den werden mit Kirschlik&ouml;r getr&auml;nkt und reich  gef&uuml;llt mit prickelnder Champagner-Creme. &Uuml;berzogen wird diese  K&ouml;stlichkeit mit Vollmilchschokolade, dekoriert mit feinen Sp&auml;nen und  Bl&auml;ttchen aus wei&szlig;er Schokolade.</p>",1,,,,,1750,0,/c/h/champagner_trueffeltorte.jpg,"Champagner Trüffeltorte",,,,"Champagner Trüffeltorte, Produkte, Kuchen & Torten, Traditionelle Kuchen & Torten","Champagner Trüffeltorte, Produkte, Kuchen & Torten, Traditionelle Kuchen & Torten","Champagner Trüffeltorte",,,,"Use config","Use config","Champagner Trüffeltorte ",1400,,,"Block after Info Column",,27.5000,,,0,,,,,,,,"<p>26 cm &Oslash; 1400 g&nbsp; Mandel-, Nuss- und Sacherb&ouml;den werden mit Kirschlik&ouml;r getr&auml;nkt und reich gef&uuml;llt mit prickelnder Champagner-Creme<br />mit Alkohol</p>",/c/h/champagner_trueffeltorte.jpg,"Champagner Trüffeltorte",,,,1,2,/c/h/champagner_trueffeltorte.jpg,"Champagner Trüffeltorte","2013-10-01 19:15:34",champagner-trueffeltorte,champagner-trueffeltorte.html,4,1750.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/c/h/champagner_trueffeltorte.jpg,"Champagner Trüffeltorte",1,0,,,,,,,,,,,,,,,,
